		Cpilot1	Cpilot2	NMQ_1	NMQ_2	NMQ_3	NMQ_4	NMQ_5	NMQ_6	R01	R02	R03	R04	R05	R06	R07	R08 (1)	R09	R10	R11	R12	R13	R14	R15	R16	R17	R18	R20	R21	R22	R23	R24	R25	R26	R28	R29	R30	R31	C001	C002	C003	C004	C005	C006	C007	C008	C009	C10	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	P22	c023	C024	C025	C026
Trial099	BRAIN_10_NORMAL_Normal Ax2.png	1.2629687389013573	1.2586842136783754	1.2662914601089728	1.192002138879344	1.225830030980902	1.258073929283249	1.335385516450444	1.3573960380298116	1.2259154222716202	1.2820516593292515	1.2413717568313423	1.1365417031065015	1.266142810216925	1.18882074600213	1.2087744199077586	1.2572603013004922	1.4492997629075628	1.1617656124839004	1.2816686732801652	1.2123792153795947	1.271114000232349	1.2073536600193981	1.2093248556239342	1.3012115733556533	1.2202883771417063	1.283930586606423	1.1454158353809487	1.2241587459683556	1.2593395675359587	1.2170733437313128	1.316438239834229	1.347905826273237	1.25507477955171	1.3060057613709288	1.2458892013189609	1.2682501889530693	1.187361422721513	1.252081991275807	1.2432130140827296	1.2999262252572925	1.2286161264695166	1.1531646789318346	1.2789625526115935	1.3717792759968928	1.1606135868043628	1.2108986245442128	1.2414525352833925	1.71812239132553	1.2438337091631653	1.316772811766595	1.194301567132782	1.2353350172857185	1.2169764521134412	1.1986743176072427	1.2840374429936747	1.2797854713147063	1.2741396255639181	1.1765727288747572	1.2723798198370049	1.3086616850622055	1.495624055276336	1.1681869377518868	1.0982498221719834
Trial102	BRAIN_11_NORMAL_Normal T2 post fossa.png	1.180860953541622	1.3641891241431399	1.2263864369524167	1.1406363953013383	1.1576380920930562	1.3648624909307419	1.283325319871871	1.313187306532649	1.1412973170336738	1.160375545573781	1.1989613661862686	1.1535499523099115	1.2854414495449862	1.1647482032458436	1.2306670253344716	1.230634107229835	1.409869361329537	1.1234525553571129	1.2531003661481999	1.2415507399949013	1.1884398978276873	1.2227280721194258	1.206449654416995	1.255989325283489	1.244740606542412	1.2145893767882594	1.1878224450255108	1.154938091757976	1.140686205040837	1.1479141191254814	1.1545937721076354	1.1834464141928613	1.1575284496832596	1.2820439960232004	1.2662170815145373	1.214828877735897	1.127345186806166	1.2571646735274804	1.2178481478477161	1.1897140859314899	1.1802450675671992	1.24944763300367	1.208172518577552	1.18324874023484	1.1484999350827545	1.0916868454149002	1.1921057547288079	1.4762532742575238	1.2454492723274326	1.2293476934138534	1.1193242261061302	1.2632266747375493	1.1474364606768837	1.1419070266072908	1.2059173057787205	1.1978967398252331	1.2318577428482993	1.2718824785567289	1.1383487545527662	1.1510865127268273	1.3243565942233055	1.3385514344351943	1.0
Trial108	BRAIN_13_NORMAL_T2 CPA.png	1.2276312056902543	1.203764203800718	1.2586714101764267	1.3322749498633994	1.1958043934099418	1.4156991128312262	1.2548182416031737	1.444768097294509	1.222271789526229	1.235114616406539	1.3590904920292046	1.2342301615879172	1.2509931845258269	1.2294307849311523	1.2087173102009385	1.2415070615981212	1.1219536931966871	1.1892095604852615	1.3247788234504447	1.1783577934167806	1.2306415248379114	1.2274888372299912	1.2112183385985293	1.2638477532811865	1.2954548869527882	1.3815486822497192	1.3243781192655548	1.2496613648606882	1.206693820193511	1.1915355676059503	1.2993291328210803	1.3157092891833868	1.2956932269572747	1.3276011384312876	1.253403477023841	1.297423823539719	1.2168661437785107	1.230825558460515	1.250006693404259	1.1980979050677307	1.133415484761261	1.2785294541318335	1.2392110498834947	1.1969764956840967	1.1438743654897878	1.279077431434358	1.2372786055980451	1.3656322303483883	1.3080759171777827	1.300057887335389	1.2134780479739777	1.220649405252569	1.176472795010319	1.2376148700027776	1.2920059867820135	1.242996382781213	1.2232073174580158	1.274178104761527	1.2560615466056435	1.2487627578387293	1.3938947684840635	1.1081211059690128	1.2228143266446503
Trial120	BRAIN_17_NORMAL_Normal ax.png	1.1803664935500524	1.2359687014811167	1.1580313775028035	1.1980712613758475	1.2068180837996878	1.2125316507260382	1.241266977410702	1.25612855998829	1.1760528647042732	1.1858390786389688	1.1806249784385077	1.2385067358108721	1.2353832842335082	1.1976843602087144	1.1537095914897315	1.1995499198618436	1.4413806701207135	1.1561371659843276	1.386541693363481	1.239848592929452	1.2242216548164782	1.2319232220944834	1.1922947107180693	1.2138829022039241	1.1598212813736	1.2267388551868312	1.166619130191603	1.1543938406525238	1.2652811758952622	1.0272656347738633	1.2244346438728682	1.2028597414435156	1.1697515026609056	1.229020468829065	1.0850702296566943	1.0	1.1550140778875242	1.1424065778102883	1.2258239829454782	1.2050610447680696	1.156439728196592	1.3798048516586725	1.301563401768532	1.1594135920490163	1.193263416131746	1.1835526397054281	1.2342509131866162	1.495841665987962	1.2124453403633644	1.2246681475156171	1.0909347414240083	1.286490955998295	1.1703771051277645	1.1380887668953732	1.1982422488143263	1.1653483143755659	1.2525127459609264	1.3904451356401781	1.2249483945259392	1.1831779255404897	1.3013721195378092	1.1910348507350903	1.4510236040227147
Trial126	BRAIN_19_NORMAL_Normal CTA.png	1.1668117499247443	1.269702685120784	1.267267190153342	1.223102560565063	1.2290689624177213	1.2463054332170858	1.2733859719400664	1.304436977227372	1.2422560583524633	1.2387021900829913	1.2174862745795418	1.2498486747820794	1.2796334820032003	1.228986370350814	1.2348482056578771	1.204182961916642	1.4122852913135235	1.2657253979426852	1.2273446731475257	1.193069293885944	1.1777841462041143	1.2686832943018267	1.1705755082629765	1.3037915803769846	1.2493495112333488	1.4086008091086302	1.209967253873957	1.2338926339169365	1.1924653077967782	1.2422804105362246	1.3437341662552407	1.3993148142844016	1.2834953834001728	1.3802023500579133	1.2802835225480131	1.1054444228428808	1.2319219069507363	1.1706919216622602	1.2455401617706694	1.259435124860971	1.1956999770757024	1.2150018590243996	1.1491609721590392	1.1804389973385487	1.2272683212962332	1.2022541870414594	1.1716229204160586	1.0647434058377627	1.2286781450953488	1.2468675215028766	1.2534381536063237	1.2549354489194982	1.2676561677800122	1.283122426072024	1.3769865721842613	1.1950585318029547	1.2108443183307225	1.2718374602804843	1.1782141931587895	1.292169183784146	1.0552806921222808	1.278851205376132	1.3619122467062426
Trial135	BRAIN_22_NORMAL_Normal Insula.png	1.2278021172309208	1.1912059637050942	1.1498014538327748	1.1730934443880765	1.173646480599445	1.2130343248089546	1.2121303081439634	1.2620900723018644	1.199289682605575	1.279261925692918	1.1581198892222997	1.1723757138936646	1.3422060564934961	1.2247237040187235	1.1831356617141071	1.173339530160985	1.157709793114132	1.2133741503622721	1.3923104144488117	1.2006161605507524	1.2093337985070844	1.1970671143569562	1.2361058454710592	1.2527472107467021	1.222233912815667	1.2890948596074703	1.2234716753571733	1.2154550168514027	1.130260589607988	1.1252342148799557	1.1821565403107388	1.3420252699184216	1.2059545572887431	1.2206973980803477	1.3325961238779978	1.0	1.1689308896924337	1.2201974135404625	1.2839302396148184	1.3363174696857338	1.2763703576826304	1.1710930855811263	1.2472205631545172	1.1657388219389484	1.190853179032098	1.228297906139647	1.2180861778518386	1.5359564665846341	1.2277777005737045	1.2402789652358686	1.1506251712867763	1.1912759120480525	1.1523837203215257	1.1617386970402779	1.1947240308588647	1.1927744139375511	1.2226674797981862	1.1899489796761953	1.1420118646298105	1.2317256703948143	1.3841113948259711	1.2052019108499414	1.466078473966779
Trial138	BRAIN_23_NORMAL_norm T1+.png	1.2812109326760759	1.190578531542384	1.3277392364571177	1.1969383059797214	1.2517151024800042	1.2899170980327077	1.2493742931100285	1.3321244979603712	1.2332014216189477	1.2538769590005274	1.1669296022506492	1.207992060885954	1.3535008767173864	1.2464140316451047	1.353671615714185	1.2581533459309326	1.4007017214442716	1.2361488894333585	1.312092947604454	1.235170964997589	1.2868145300043454	1.269950300869142	1.2343729766788576	1.3803029512264828	1.2684648532100395	1.28872422154341	1.307940035508366	1.2367290057261375	1.249933677122531	1.2319427317630043	1.307127539160824	1.2688061868523703	1.2642048059457602	1.2855516375184917	1.12195499316032	1.394347655637915	1.2099532998174198	1.2466416350042104	1.2611480405926452	1.171981509137454	1.1693823299753245	1.2450209911338894	1.2597646211459936	1.167638445831859	1.1403963888925186	1.1523535445631614	1.240988725065279	1.3057629713346581	1.2119364525620298	1.2497479869249326	1.1368460525057673	1.1921319533275587	1.1875703852946895	1.2990772613561643	1.28041313288173	1.1921266919978917	1.2412514456803605	1.3412979867479042	1.1719181923563384	1.1966214467433787	1.1132394015354972	1.2260296922227139	1.3407252534765346
Trial141	BRAIN_24_NORMAL_Ax.png	1.2167621839426421	1.2232862162238964	1.2530341933169193	1.181535837530944	1.1632027732729866	1.224963232762099	1.261657961068697	1.3866910465862867	1.2068630755494307	1.2125931692072227	1.244610109380468	1.28392383143699	1.2864307321180037	1.2694893388012292	1.3532329971126518	1.2090546997733658	1.452419526074337	1.1868683232407382	1.2830427006014575	1.2081794676788533	1.187679653562097	1.1966032446804042	1.3161357157360127	1.3237350681828493	1.2542157061867654	1.321843963816805	1.2199729353216575	1.202774390647467	1.1911753741192102	1.2397146846445046	1.2238544816143877	1.3947804528731553	1.2844706420936058	1.2882423996954462	1.2458983403214783	1.43528535598181	1.1826662324126318	1.222700653207737	1.2958873779429971	1.1978623735772242	1.2521896419188165	1.2268678369328592	1.1962166515509638	1.166917030262244	1.1530208167122686	1.1427169024551125	1.2291611095047315	1.3300173296397215	1.237039558384192	1.2540926311292147	1.117883861201675	1.2242828564704855	1.2222564430808107	1.200814138358733	1.2120189493092262	1.164132970297106	1.220610835048838	1.1975532512084026	1.3167158132136751	1.4007971902115326	1.3385798259326003	1.6352901920693081	1.2970881920498445
Trial147	BRAIN_26_NORMAL_BG.png	1.218726796128276	1.1463099139373565	1.2452887722199102	1.2056290073207214	1.18759552234407	1.2800052748735287	1.2321422155650892	1.4211538772463934	1.2704262352769415	1.2087911108143943	1.2729925560554476	1.2495037492231664	1.195798202708181	1.2060613181536783	1.2539192442159115	1.2128089195557614	1.3966532693394127	1.147718687779828	1.2763268195115236	1.2380553970652806	1.2016314873329546	1.20278418156876	1.2397850519714788	1.2313849660311986	1.2692659441409104	1.2606267235581001	1.162277244689277	1.1919977381842337	1.2412564815667122	1.3398853750966409	1.207826005910423	1.370537443363805	1.2430570166406223	1.303730501456625	1.2555123785336668	1.4083210788121359	1.1453743229989468	1.3593722946543123	1.2719288481457085	1.2004708945047577	1.1663959663113375	1.2875611936274864	1.190019114702957	1.127619067893042	1.1635572476818925	1.255344479700662	1.2608221281891323	1.524703838154653	1.3238482370671056	1.2764021635589806	1.1538207853758675	1.2719668691373316	1.155535801709489	1.1427790695257196	1.342986203804858	1.337063397698803	1.3135765333083447	1.2311231814873285	1.2013637203168714	1.2316374349929669	1.4997589167920318	1.2668811762041623	1.370315497454256
Trial159	BRAIN_30_NORMAL_Normal IAM.png	1.1682046692943016	1.2263555685234997	1.2333980702785519	1.242187826143123	1.2129855438943011	1.6186635669877176	1.198624640819231	1.290548308236117	1.2281839766517229	1.1736895253054924	1.2754160994231194	1.1623362568019704	1.1541991317008578	1.225272891962335	1.24752197957018	1.2297407292683744	1.2882004479017144	1.25982301411291	1.3816327069739145	1.2166819009524823	1.1514466028740877	1.261158996673355	1.294004138857001	1.1989611170306091	1.1868346254364968	1.2533530131909545	1.2811715984023564	1.2364197681096358	1.2571723937081112	1.430135681277506	1.2519373088856334	1.1063477529091326	1.1979639516382319	1.3010546366989053	1.2296174622568499	1.3214808425703324	1.1738998487149142	1.1879242204881153	1.2344276326646078	1.2036273702269824	1.2380114017848125	1.2821931177390888	1.1931215945402167	1.2815703728256767	1.181418658835595	1.1101796528913273	1.2201920420858972	1.554780039498023	1.2758932228865785	1.2753225198950053	1.142843324931508	1.3005776974079961	1.132285173806626	1.1877655141904182	1.2588055944333583	1.1943446000263263	1.2943979112997532	1.222316922375792	1.1934858726271922	1.2167027749472765	1.2212115113999733	1.3936400120100771	1.1471107074666795
Trial162	BRAIN_31_NORMAL_Sulci.png	1.1475108934245002	1.214298255465259	1.174960191535639	1.1635413441707791	1.2026502519901598	1.4909166895731962	1.1013742216995688	1.3011440397214877	1.1559675015432758	1.5273983838699061	1.3438277645473014	1.1842826517328564	1.2998543838082346	1.1647008187586843	1.2781825857279578	1.2100631987665023	1.465261328820758	1.1446944175569824	1.2492314263840303	1.3053080365445175	1.0882292140642422	1.1152757221431844	1.203293844346723	1.220748884370827	1.258279544342204	1.3007105713024434	1.1827773311388858	1.1523280361614374	1.263396521398291	1.0586269694983503	1.2681548339409199	1.1077262537667665	1.2040415485969815	1.3190292409478257	1.315743902578217	1.2259032205867897	1.1627284919717666	1.1859106134082653	1.3143758711969196	1.2318200443438472	1.2195697943515909	1.2377117604325083	1.2402301702557088	1.1846451689399586	1.1159491413391762	1.3231017081912073	1.1802029974810047	1.6166591534659587	1.1842132045481466	1.309860493957123	1.1505373821768197	1.2635046076693728	1.182385448366023	1.2060319958684165	1.242653980362994	1.1678769846032466	1.164195027747457	1.198077986479857	1.2730897749837062	1.218246561038996	1.3158520036856889	1.7289139838123433	1.0575434140394417
Trial165	BRAIN_32_NORMAL_Axial T2.png	1.1826757142991176	1.187821769052056	1.2276700102803733	1.1803063359606185	1.1905154440427708	1.350653615845574	1.192963549744565	1.3446005239578012	1.2061320165838678	1.3231114071370453	1.2988399755856437	1.191636489033367	1.3941290974879361	1.1599473704194816	1.343328074930056	1.2777428262203032	1.3486702186167339	1.253420066533335	1.1944175469504703	1.3109851370717225	1.1676291651367696	1.12099854150292	1.2539985505376972	1.3260320207560037	1.2427586881350596	1.2484108520743389	1.1596534773835776	1.1625771881485636	1.2788234865214527	1.1133360094362812	1.2826930965233683	1.2398513785782035	1.2229319996401198	1.2689728061945995	1.2633857493777039	1.3186618367634035	1.2135076509026652	1.1809321586805615	1.2177216763239842	1.184166654327253	1.1516987133288603	1.2107934087013066	1.3831374551093947	1.20363607132	1.1473762688660067	1.3100203514311306	1.1959086670045225	1.5397608678277326	1.2733092767297742	1.1986205444935991	1.1448648927561131	1.2408257872492516	1.1944869567470717	1.1443347936128123	1.180084757606979	1.247899873847336	1.2317190008985088	1.1776213390609216	1.1705813826937255	1.2325931144386448	1.1835475093906527	1.447257741410556	1.2830783571648656
Trial168	BRAIN_33_NORMAL_T1C ventricles.png	1.1793019471160293	1.1959671933414833	1.1716669265123274	1.1722798410330344	1.2236309021400213	1.3374529553422112	1.2272945662238959	1.335098939644774	1.1510208090223413	1.1480749458879	1.2744591081129475	1.1794312549875718	1.28448271154623	1.21117624932285	1.170104536702959	1.2998444317645248	1.4611970126970952	1.201167762505815	1.2754035676430158	1.1829626293400517	1.1609717767480108	1.2236128688088683	1.1759363311033557	1.243951064071674	1.2354392363832027	1.2644201697905715	1.2049279974203018	1.1858930674202721	1.2187203103462039	1.3360953748124627	1.2389961587025973	1.23172586590787	1.1840118890708324	1.2835503351759368	1.6466335082222368	1.0	1.199613122463674	1.3091028345160127	1.3045504666425278	1.17515633686096	1.2182873287922233	1.2417873621195992	1.646400264695881	1.0775370822530175	1.1518653198806497	1.3240073188252728	1.1946865685433685	1.3883179087587794	1.2104027665859565	1.2256120594531976	1.194654721216924	1.306636378012292	1.2497521735714945	1.190542422636102	1.2266149510917734	1.2184960906259141	1.289279786512656	1.2705335006184686	1.2476680178649724	1.211519284470837	1.2974833125414642	1.321680860332931	1.0
Trial177	BRAIN_36_NORMAL_T1C a.png	1.2198775357672573	1.2097529111766117	1.2526749763458795	1.2265134588937858	1.2218153926442918	1.4518690724808216	1.2401545553020417	1.3608836457697784	1.2218599714880025	1.2072879466437816	1.1837277040237792	1.3443671559683616	1.2407247630592604	1.2205832762458604	1.221947515494283	1.2884092903863487	1.3899747489809076	1.2386693955526076	1.2814654929728126	1.191845199680913	1.1792439100766496	1.2100560305911001	1.2670526582813353	1.248669829166138	1.2165112002499077	1.318744515728939	1.2013410879540318	1.2504671654934076	1.1717806338719672	1.2365950908591639	1.2104288261171547	1.2887776019683448	1.2461580129268215	1.3337904490295405	1.3468268822724974	1.0852955113956966	1.2282119852142126	1.29586085332286	1.3316128215252985	1.3350113855014505	1.1955584001949695	1.3387579666299203	1.422573617152215	1.2338430761848946	1.149134265860369	1.3402525260773088	1.2894776373003112	1.4362667200749073	1.2428514767038448	1.2887294248508558	1.214620639055178	1.2454534870527096	1.1577967515986534	1.2149960691095545	1.292181160342456	1.2825414929935777	1.3257786880641038	1.2578177293596675	1.1905719144897196	1.2133557497138368	1.0994619126805196	1.510832328051907	1.369282601272299
Trial180	BRAIN_37_NORMAL_Normal MRA.png	1.1598528484621493	1.1664000980927167	1.1714200577100629	1.1791578852370181	1.1939558113925866	1.5302436452467125	1.2732315191135724	1.3560442720939028	1.207018830405683	1.2628461431921776	1.1806944731457347	1.1638327369316535	1.2368326012233395	1.1650607615719741	1.2273737550576684	1.2101778174097324	1.358386988755905	1.1823529992526218	1.270817354850044	1.192935023832195	1.241400452447071	1.2096126783969434	1.2297436014905754	1.2307678668991984	1.2199232169207594	1.2685166753459605	1.2328565914474807	1.2050438500755054	1.1610040777050592	1.4340791568267723	1.2401430141354395	1.1745925091555909	1.1876993749633238	1.2601958879005886	1.3230884632364726	1.3478738101823164	1.1897868550478832	1.1909027299805823	1.1607948564507913	1.1551373714837487	1.1137263554130978	1.2268096874134875	1.175526293652272	1.1183518043411251	1.1458239415085834	1.1888712781380029	1.1637874562102573	1.3381586255037086	1.2151835413992231	1.1579240565052886	1.121354183169614	1.1806134297008417	1.1618601569483142	1.1761191222582006	1.2716176823211693	1.1458500055474095	1.140862492070843	1.173023513936063	1.1716161187806766	1.1870891535416945	1.2702743610821585	1.2535454185270507	1.1598491924717849
Trial183	BRAIN_38_NORMAL_Sagittal T1.png	1.162834142424343	1.167277940480745	1.2172394626354086	1.1940595082308465	1.1717322352464064	1.5257164008739326	1.1443836738744009	1.4436422428994289	1.202134170481125	1.158320321074586	1.137154679139369	1.1773422459649956	1.1396954302677802	1.1894788712879456	1.2819953859257442	1.1749072430416845	1.5462103488601224	1.2200967672262293	1.2233138923602662	1.218029388241196	1.1509715349852705	1.1514102771138888	1.1794587334469	1.260346222536527	1.2233893346769364	1.2736177004494713	1.239244241662353	1.145356603849681	1.166217742041615	1.1782927934287877	1.2279506695877986	1.156631055347056	1.1732406391230292	1.248421170247346	1.2026005379990643	1.307884652373476	1.1428793066990126	1.201925008022572	1.2338093991659698	1.1228065248027235	1.1522484685891239	1.2481025404065527	1.2403771684302545	1.2236104575275437	1.1889795633941609	1.14393279490224	1.180636908878912	1.2622374641140606	1.1692160680825225	1.1275709126010773	1.1333268721560372	1.2626307716164227	1.1493240390743453	1.1817732480362995	1.2696775642378182	1.2645065246245883	1.2303763800509213	1.1668393497094334	1.1683449595183777	1.1728875856637866	1.064346653042209	1.2540038607221398	1.0783074123199028
Trial189	BRAIN_40_NORMAL_Sylvian.png	1.1968505998574275	1.1945608415746736	1.1776699007381188	1.1686244384063926	1.1493542904382048	1.4802883836819873	1.1758750442425216	1.349978130260419	1.2951677730329547	1.2648043818555315	1.1710543602950851	1.1916550876066048	1.2032212870807641	1.1882393197697827	1.2206018797190823	1.1947408604508136	1.373967218317158	1.1747541778470143	1.2416730755543761	1.249507185823525	1.2526696092655765	1.1921847127917762	1.2525075308275087	1.3086711081370506	1.2315229070194347	1.3444230630968406	1.262566981687261	1.2378357667227589	1.1369966971630068	1.296077392024353	1.2353467926540052	1.3968646187320073	1.2080150370797251	1.2910160768410546	1.2482858934018517	1.0	1.1778272308656736	1.2936773014850942	1.2899564407268749	1.1475700286536552	1.178963012110821	1.2694088129558774	1.2299665583150996	1.1502998994519196	1.181635595307614	1.2861226096061096	1.2510046607968306	1.4338177531610066	1.2197880369362555	1.1984365114844582	1.2251473495504817	1.253578237890598	1.1907844922340096	1.1709699515630811	1.268719290109722	1.2714340448677002	1.233322541469881	1.2825744893531952	1.2049370588464527	1.2140930235698457	1.3300655866513538	1.2685462764393078	1.1848727470913338
